id,airport_code,captured_at_local,taxis_in_holding,taxis_at_curb,active_lanes_json,lane_capacity_per_15m
6317,BKK,2025-11-04 13:00,161,41,"[61, 63, 65, 69]",36
6318,BKK,2025-11-04 13:15,161,43,"[63, 68, 70, 72]",32
6319,BKK,2025-11-04 13:30,160,45,"[65, 66, 69, 71]",44
6320,BKK,2025-11-04 13:45,189,54,"[62, 66, 70, 71]",32
6321,BKK,2025-11-04 14:00,107,30,"[60, 64, 68]",15
6322,BKK,2025-11-04 14:15,109,35,"[60, 63, 70]",15
6323,BKK,2025-11-04 14:30,106,33,"[60, 70]",14
6324,BKK,2025-11-04 14:45,130,27,"[67, 69, 70]",15
6325,BKK,2025-11-04 15:00,193,59,"[60, 62, 63, 67]",40
6326,BKK,2025-11-04 15:15,198,40,,28
6327,BKK,2025-11-04 15:30,196,50,"[61, 66, 68, 72]",28
6328,BKK,2025-11-04 15:45,173,57,"[62, 64, 66, 71]",24
6329,BKK,2025-11-04 16:00,185,44,"[62, 65, 66, 69]",36
6330,BKK,2025-11-04 16:15,170,63,,28
6331,BKK,2025-11-04 16:30,149,35,"[67, 68, 70]",21
6332,BKK,2025-11-04 16:45,144,51,"[66, 69, 71]",21
6333,BKK,2025-11-04 17:00,260,48,"[60, 62, 64, 67, 70]",50
6334,BKK,2025-11-04 17:15,202,59,"[60, 63, 64, 65, 71]",50
6335,BKK,2025-11-04 17:30,186,65,"[60, 62, 65, 66, 70]",40
6336,BKK,2025-11-04 17:45,220,82,"[60, 63, 64, 65, 66]",40
6337,BKK,2025-11-04 18:00,172,43,"[63, 64, 68, 69]",44
6338,BKK,2025-11-04 18:15,135,38,"[61, 64, 65, 69]",44
6339,BKK,2025-11-04 18:30,202,43,"[62, 67, 69, 72]",28
6340,BKK,2025-11-04 18:45,210,35,"[63, 65, 66, 69]",44
6341,BKK,2025-11-04 19:00,147,53,"[61, 63, 65, 66, 67]",40
6342,BKK,2025-11-04 19:15,145,59,"[66, 67, 68, 69, 70]",35
6343,BKK,2025-11-04 19:30,152,38,"[63, 64, 67, 69, 72]",45
6344,BKK,2025-11-04 19:45,176,52,"[60, 61, 63, 65, 72]",35
6345,BKK,2025-11-04 20:00,132,28,"[62, 70]",12
6346,BKK,2025-11-04 20:15,126,30,"[63, 70, 71]",30
6347,BKK,2025-11-04 20:30,112,41,"[68, 71]",8
6348,BKK,2025-11-04 20:45,136,44,"[62, 66, 68]",21
6349,BKK,2025-11-04 21:00,175,37,"[63, 67, 71]",24
6350,BKK,2025-11-04 21:15,96,42,"[61, 64, 69]",18
6351,BKK,2025-11-04 21:30,160,50,"[67, 68, 71]",33
6352,BKK,2025-11-04 21:45,139,30,"[65, 66, 70]",30
6353,BKK,2025-11-04 22:00,156,47,"[61, 65, 67, 71]",28
6354,BKK,2025-11-04 22:15,133,37,"[65, 66, 67]",24
6355,BKK,2025-11-04 22:30,157,32,"[64, 66, 68, 72]",36
6356,BKK,2025-11-04 22:45,139,34,"[62, 69, 72]",15
6357,BKK,2025-11-04 23:00,213,63,"[60, 61, 62, 63, 65, 67, 70, 71]",64
6358,BKK,2025-11-04 23:15,281,60,"[61, 62, 63, 64, 66, 67, 69, 70]",64
6359,BKK,2025-11-04 23:30,252,75,"[60, 61, 62, 67, 68, 69, 70, 72]",80
6360,BKK,2025-11-04 23:45,267,71,"[61, 63, 65, 66, 67, 68, 71, 72]",56
6361,BKK,2025-11-05 00:00,159,53,"[60, 62, 66, 69, 70]",30
6362,BKK,2025-11-05 00:15,144,46,"[60, 61, 63, 65, 71]",20
6363,BKK,2025-11-05 00:30,136,34,"[60, 64, 68, 69, 72]",30
6364,BKK,2025-11-05 00:45,151,33,"[61, 63, 65, 67, 71]",20
6365,BKK,2025-11-05 01:00,168,47,"[64, 65, 67, 68, 69]",25
6366,BKK,2025-11-05 01:15,140,32,"[62, 66, 67, 68, 71]",20
6367,BKK,2025-11-05 01:30,180,50,"[62, 64, 65, 67, 69]",35
6368,BKK,2025-11-05 01:45,174,45,"[61, 63, 64, 67, 70]",30
6369,BKK,2025-11-05 02:00,116,23,"[61, 64]",8
6370,BKK,2025-11-05 02:15,97,34,"[66, 69]",16
6371,BKK,2025-11-05 02:30,70,30,"[62, 65]",10
6372,BKK,2025-11-05 02:45,71,26,"[68, 69]",8
6373,BKK,2025-11-05 03:00,85,30,"[68, 69]",8
6374,BKK,2025-11-05 03:15,93,15,"[67, 72]",12
6375,BKK,2025-11-05 03:30,91,25,"[67, 68]",10
6376,BKK,2025-11-05 03:45,78,27,"[60, 68]",8
6377,BKK,2025-11-05 04:00,85,23,"[64, 70]",8
6378,BKK,2025-11-05 04:15,82,22,"[63, 70]",8
6379,BKK,2025-11-05 04:30,97,29,"[60, 66]",8
6380,BKK,2025-11-05 04:45,80,29,"[71, 72]",8
6381,BKK,2025-11-05 05:00,172,43,"[60, 61, 69, 70, 71]",25
6382,BKK,2025-11-05 05:15,141,43,"[64, 65, 66, 70]",20
6383,BKK,2025-11-05 05:30,193,47,"[62, 65, 69, 71]",24
6384,BKK,2025-11-05 05:45,147,38,"[62, 68, 70, 72]",16
6385,BKK,2025-11-05 06:00,228,53,"[61, 66, 67, 68, 71, 72]",30
6386,BKK,2025-11-05 06:15,198,60,,30
6387,BKK,2025-11-05 06:30,239,60,"[60, 61, 62, 64, 65, 71]",42
6388,BKK,2025-11-05 06:45,193,51,"[60, 63, 65, 70, 72]",35
6389,BKK,2025-11-05 07:00,287,81,"[60, 62, 65, 67, 70, 71, 72]",70
6390,BKK,2025-11-05 07:15,236,68,"[61, 62, 63, 64, 65, 67, 71]",63
6391,BKK,2025-11-05 07:30,290,79,"[60, 63, 64, 66, 69, 70, 71]",56
6392,BKK,2025-11-05 07:45,258,54,"[60, 62, 64, 65, 67, 68]",48
6393,BKK,2025-11-05 08:00,179,54,"[62, 63, 64, 67, 69]",50
6394,BKK,2025-11-05 08:15,192,75,"[62, 63, 66, 69, 71]",45
6395,BKK,2025-11-05 08:30,199,63,"[61, 62, 63, 65, 67]",40
6396,BKK,2025-11-05 08:45,198,61,,50
6397,BKK,2025-11-05 09:00,147,42,"[62, 63, 69, 71]",28
6398,BKK,2025-11-05 09:15,132,50,"[64, 65, 68, 71]",32
6399,BKK,2025-11-05 09:30,158,44,"[63, 66, 69, 70, 72]",45
6400,BKK,2025-11-05 09:45,169,46,"[61, 63, 66, 69]",40
6401,BKK,2025-11-05 10:00,157,45,"[62, 66, 67, 68]",40
6402,BKK,2025-11-05 10:15,136,34,"[62, 66, 68, 71]",28
6403,BKK,2025-11-05 10:30,151,39,"[64, 67, 69, 70]",40
6404,BKK,2025-11-05 10:45,179,52,"[62, 63, 64, 69]",40
6405,BKK,2025-11-05 11:00,169,45,"[62, 63, 67]",24
6406,BKK,2025-11-05 11:15,172,44,"[61, 62, 63, 65]",40
6407,BKK,2025-11-05 11:30,181,42,"[63, 67, 69]",27
6408,BKK,2025-11-05 11:45,174,35,"[60, 62, 64, 69]",28
6409,BKK,2025-11-05 12:00,148,45,"[60, 61, 66, 71]",44
6410,BKK,2025-11-05 12:15,219,56,"[61, 67, 69, 70]",44
6411,BKK,2025-11-05 12:30,191,64,"[62, 63, 66, 69]",32
6412,BKK,2025-11-05 12:45,198,56,"[61, 63, 65, 70]",28
6413,BKK,2025-11-05 13:00,191,41,"[64, 66, 70]",36
6414,BKK,2025-11-05 13:15,141,73,"[67, 70, 71]",27
6415,BKK,2025-11-05 13:30,204,51,"[67, 68, 70]",30
6416,BKK,2025-11-05 13:45,178,56,"[60, 66, 69]",27
6417,BKK,2025-11-05 14:00,165,48,"[61, 62, 65, 72]",32
6418,BKK,2025-11-05 14:15,187,55,"[61, 66, 67, 68]",28
6419,BKK,2025-11-05 14:30,155,54,"[63, 70, 71, 72]",20
6420,BKK,2025-11-05 14:45,182,45,"[60, 61, 69, 70]",32
6421,BKK,2025-11-05 15:00,174,42,"[60, 68, 71]",27
6422,BKK,2025-11-05 15:15,177,51,"[61, 63, 67]",18
6423,BKK,2025-11-05 15:30,142,47,,18
6424,BKK,2025-11-05 15:45,142,50,"[62, 64, 72]",30
6425,BKK,2025-11-05 16:00,199,48,"[67, 69, 71, 72]",48
6426,BKK,2025-11-05 16:15,206,47,"[63, 66, 69, 70, 72]",55
6427,BKK,2025-11-05 16:30,204,46,"[60, 69, 71, 72]",36
6428,BKK,2025-11-05 16:45,189,64,"[61, 62, 64, 69, 70]",65
6429,BKK,2025-11-05 17:00,165,38,"[62, 65, 66, 68]",32
6430,BKK,2025-11-05 17:15,177,60,"[62, 66, 68, 71, 72]",45
6431,BKK,2025-11-05 17:30,206,58,"[60, 65, 67, 69]",40
6432,BKK,2025-11-05 17:45,188,58,"[61, 62, 65, 70, 71]",30
6433,BKK,2025-11-05 18:00,186,49,"[62, 63, 68, 69]",36
6434,BKK,2025-11-05 18:15,199,50,"[62, 64, 65, 67]",32
6435,BKK,2025-11-05 18:30,166,48,"[60, 64, 66, 72]",36
6436,BKK,2025-11-05 18:45,132,47,"[62, 68, 69, 71]",40
6437,BKK,2025-11-05 19:00,168,54,"[63, 64, 65, 67, 68]",25
6438,BKK,2025-11-05 19:15,201,53,"[61, 66, 67, 69, 72]",35
6439,BKK,2025-11-05 19:30,182,42,"[65, 70, 71, 72]",36
6440,BKK,2025-11-05 19:45,201,48,"[60, 61, 63, 67]",28
6441,BKK,2025-11-05 20:00,158,52,"[69, 72]",16
6442,BKK,2025-11-05 20:15,121,41,"[62, 63, 68]",18
6443,BKK,2025-11-05 20:30,165,27,"[68, 71, 72]",21
6444,BKK,2025-11-05 20:45,142,43,"[60, 65, 67]",21
6445,BKK,2025-11-05 21:00,122,43,"[62, 65]",18
6446,BKK,2025-11-05 21:15,122,34,"[61, 68, 69]",27
6447,BKK,2025-11-05 21:30,139,40,"[62, 69, 72]",27
6448,BKK,2025-11-05 21:45,134,46,"[67, 69]",12
6449,BKK,2025-11-05 22:00,141,29,"[62, 65, 70]",18
6450,BKK,2025-11-05 22:15,143,39,"[62, 64, 66, 71]",28
6451,BKK,2025-11-05 22:30,147,42,"[60, 61, 68, 69]",28
6452,BKK,2025-11-05 22:45,119,37,"[63, 64, 65]",15
6453,BKK,2025-11-05 23:00,255,85,"[60, 62, 64, 67, 68, 69, 71]",63
6454,BKK,2025-11-05 23:15,264,72,"[60, 62, 64, 65, 66, 67, 68]",84
6455,BKK,2025-11-05 23:30,230,61,"[61, 64, 65, 66, 68, 70, 71]",56
6456,BKK,2025-11-05 23:45,254,75,"[60, 63, 64, 67, 68, 69, 70]",56
6457,BKK,2025-11-06 00:00,171,33,"[60, 66, 67, 70, 72]",20
6458,BKK,2025-11-06 00:15,148,46,"[65, 67, 68, 69, 71]",20
6459,BKK,2025-11-06 00:30,126,35,"[62, 64, 65, 68, 70]",30
6460,BKK,2025-11-06 00:45,178,34,"[60, 63, 68, 69, 70]",30
6461,BKK,2025-11-06 01:00,165,49,"[64, 65, 69, 70, 71]",25
6462,BKK,2025-11-06 01:15,144,32,"[66, 69, 70, 71, 72]",20
6463,BKK,2025-11-06 01:30,125,40,"[61, 62, 64, 66, 71]",20
6464,BKK,2025-11-06 01:45,174,45,"[62, 63, 65, 67, 72]",20
6465,BKK,2025-11-06 02:00,106,26,"[66, 71]",14
6466,BKK,2025-11-06 02:15,89,28,"[62, 63]",8
6467,BKK,2025-11-06 02:30,110,20,"[63, 71]",8
6468,BKK,2025-11-06 02:45,70,27,"[63, 67]",12
6469,BKK,2025-11-06 03:00,114,31,"[61, 65, 72]",30
6470,BKK,2025-11-06 03:15,97,32,"[62, 63, 66]",15
6471,BKK,2025-11-06 03:30,95,24,"[68, 71, 72]",21
6472,BKK,2025-11-06 03:45,77,27,"[62, 64, 65]",18
6473,BKK,2025-11-06 04:00,74,27,"[62, 66, 67]",24
6474,BKK,2025-11-06 04:15,101,24,"[60, 66, 72]",12
6475,BKK,2025-11-06 04:30,81,25,"[62, 67, 68]",15
6476,BKK,2025-11-06 04:45,86,32,"[65, 66, 67]",18
6477,BKK,2025-11-06 05:00,169,57,"[61, 62, 65, 68, 72]",20
6478,BKK,2025-11-06 05:15,210,45,"[60, 63, 65, 66, 70, 71]",48
6479,BKK,2025-11-06 05:30,180,43,"[61, 62, 66, 67, 70]",20
6480,BKK,2025-11-06 05:45,196,45,"[61, 62, 63, 67, 70]",25
6481,BKK,2025-11-06 06:00,219,46,"[60, 61, 68, 70, 71]",35
6482,BKK,2025-11-06 06:15,187,57,"[60, 62, 64, 65, 66]",20
6483,BKK,2025-11-06 06:30,199,55,"[62, 63, 65, 70, 71]",30
6484,BKK,2025-11-06 06:45,223,50,"[60, 63, 65, 66, 70, 71]",24
6485,BKK,2025-11-06 07:00,237,57,"[60, 61, 62, 67, 69, 70, 71]",49
6486,BKK,2025-11-06 07:15,260,79,"[60, 64, 65, 66, 68, 70, 71]",35
6487,BKK,2025-11-06 07:30,250,65,"[61, 64, 66, 67, 69, 70, 71]",49
6488,BKK,2025-11-06 07:45,236,46,"[60, 63, 66, 67, 68, 69, 71]",77
6489,BKK,2025-11-06 08:00,121,54,"[66, 67, 68]",24
6490,BKK,2025-11-06 08:15,134,46,"[64, 71, 72]",36
6491,BKK,2025-11-06 08:30,164,49,"[63, 67, 70]",27
6492,BKK,2025-11-06 08:45,158,32,"[61, 64, 71]",27
6493,BKK,2025-11-06 09:00,194,58,"[63, 65, 67, 68]",32
6494,BKK,2025-11-06 09:15,138,50,"[64, 66, 67, 72]",28
6495,BKK,2025-11-06 09:30,183,31,"[64, 66, 67, 70]",40
6496,BKK,2025-11-06 09:45,201,46,"[60, 62, 64, 71]",36
6497,BKK,2025-11-06 10:00,192,35,"[65, 66, 72]",24
6498,BKK,2025-11-06 10:15,121,50,"[60, 67, 69]",30
6499,BKK,2025-11-06 10:30,155,48,"[62, 66, 69]",21
6500,BKK,2025-11-06 10:45,158,65,"[68, 71, 72]",30
6501,BKK,2025-11-06 11:00,201,62,,36
6502,BKK,2025-11-06 11:15,198,46,"[63, 65, 68, 69]",44
6503,BKK,2025-11-06 11:30,245,30,"[61, 65, 69, 71]",32
6504,BKK,2025-11-06 11:45,178,45,"[63, 65, 71, 72]",48
6505,BKK,2025-11-06 12:00,153,50,"[60, 68, 70]",33
6506,BKK,2025-11-06 12:15,184,43,"[62, 66, 72]",21
6507,BKK,2025-11-06 12:30,185,41,"[64, 67, 69, 70]",28
6508,BKK,2025-11-06 12:45,154,40,"[60, 61, 72]",27
6509,BKK,2025-11-06 13:00,195,51,"[61, 62, 63, 69, 72]",45
6510,BKK,2025-11-06 13:15,237,79,,40
6511,BKK,2025-11-06 13:30,258,48,"[61, 62, 65, 70, 72]",50
6512,BKK,2025-11-06 13:45,184,63,"[63, 64, 65, 67, 70]",25
6513,BKK,2025-11-06 14:00,83,26,"[60, 65, 66]",36
6514,BKK,2025-11-06 14:15,113,39,"[70, 71, 72]",21
6515,BKK,2025-11-06 14:30,105,29,,8
6516,BKK,2025-11-06 14:45,146,42,"[60, 70, 71]",18
6517,BKK,2025-11-06 15:00,136,72,"[63, 67, 69, 71]",20
6518,BKK,2025-11-06 15:15,175,57,"[63, 70, 71, 72]",40
6519,BKK,2025-11-06 15:30,145,36,"[64, 65, 66, 71]",48
6520,BKK,2025-11-06 15:45,173,40,"[61, 65, 66, 69]",28
6521,BKK,2025-11-06 16:00,242,39,"[63, 64, 68, 69, 71, 72]",42
6522,BKK,2025-11-06 16:15,254,49,"[63, 65, 67, 68, 70, 71]",48
6523,BKK,2025-11-06 16:30,265,63,"[60, 64, 66, 67, 71, 72]",42
6524,BKK,2025-11-06 16:45,268,61,"[60, 63, 65, 68, 70, 71]",54
6525,BKK,2025-11-06 17:00,212,61,"[60, 62, 66, 67, 70]",35
6526,BKK,2025-11-06 17:15,250,58,"[60, 61, 62, 64, 69, 70]",60
6527,BKK,2025-11-06 17:30,249,58,"[62, 64, 66, 67, 68]",40
6528,BKK,2025-11-06 17:45,250,75,"[62, 63, 66, 68, 71]",50
6529,BKK,2025-11-06 18:00,149,64,"[60, 62, 63, 70, 72]",55
6530,BKK,2025-11-06 18:15,182,57,"[60, 64, 68, 69, 72]",40
6531,BKK,2025-11-06 18:30,240,77,"[61, 63, 64, 65, 71]",30
6532,BKK,2025-11-06 18:45,170,50,"[61, 64, 65, 66, 72]",40
6533,BKK,2025-11-06 19:00,208,52,"[60, 62, 67, 69]",40
6534,BKK,2025-11-06 19:15,147,43,"[60, 64, 68, 72]",32
6535,BKK,2025-11-06 19:30,172,57,"[63, 65, 68, 70]",44
6536,BKK,2025-11-06 19:45,178,35,"[61, 69, 70, 72]",40
6537,BKK,2025-11-06 20:00,117,41,"[66, 67, 71]",27
6538,BKK,2025-11-06 20:15,179,41,"[62, 65, 68]",18
6539,BKK,2025-11-06 20:30,99,37,"[69, 70]",8
6540,BKK,2025-11-06 20:45,134,33,"[68, 70]",16
6541,BKK,2025-11-06 21:00,105,34,"[61, 67, 70]",24
6542,BKK,2025-11-06 21:15,175,34,"[61, 64, 72]",15
6543,BKK,2025-11-06 21:30,128,36,"[64, 65, 70]",15
6544,BKK,2025-11-06 21:45,193,25,"[61, 63, 67]",21
6545,BKK,2025-11-06 22:00,126,43,"[62, 69, 71]",21
6546,BKK,2025-11-06 22:15,139,26,"[62, 64, 70]",15
6547,BKK,2025-11-06 22:30,141,42,"[61, 62, 63]",12
6548,BKK,2025-11-06 22:45,130,38,"[60, 65, 68]",18
6549,BKK,2025-11-06 23:00,259,76,"[61, 62, 63, 67, 68, 70]",42
6550,BKK,2025-11-06 23:15,252,60,"[61, 66, 67, 68, 69, 70, 71]",56
6551,BKK,2025-11-06 23:30,256,74,"[60, 61, 62, 66, 67, 69, 72]",49
6552,BKK,2025-11-06 23:45,260,48,"[60, 62, 64, 68, 70, 71, 72]",42
6553,BKK,2025-11-07 00:00,157,43,"[63, 64, 65, 67, 71]",40
6554,BKK,2025-11-07 00:15,163,37,"[62, 65, 67, 70, 71]",30
6555,BKK,2025-11-07 00:30,133,43,"[63, 64, 65, 66, 68]",20
6556,BKK,2025-11-07 00:45,160,53,"[60, 66, 69, 70, 72]",20
6557,BKK,2025-11-07 01:00,146,45,"[62, 65, 68, 69]",16
6558,BKK,2025-11-07 01:15,123,44,"[66, 69, 70, 72]",16
6559,BKK,2025-11-07 01:30,149,47,"[60, 62, 64, 72]",16
6560,BKK,2025-11-07 01:45,159,38,"[64, 67, 71, 72]",20
6561,BKK,2025-11-07 02:00,89,29,"[61, 62, 65]",12
6562,BKK,2025-11-07 02:15,106,24,"[61, 66, 70]",12
6563,BKK,2025-11-07 02:30,110,34,"[60, 61, 66]",15
6564,BKK,2025-11-07 02:45,84,23,"[63, 67, 71]",12
6565,BKK,2025-11-07 03:00,50,23,"[60, 65]",8
6566,BKK,2025-11-07 03:15,88,20,"[64, 72]",10
6567,BKK,2025-11-07 03:30,85,17,"[61, 63]",8
6568,BKK,2025-11-07 03:45,87,28,"[66, 69]",14
6569,BKK,2025-11-07 04:00,74,28,"[64, 72]",8
6570,BKK,2025-11-07 04:15,72,22,"[65, 69]",10
6571,BKK,2025-11-07 04:30,97,22,"[60, 67]",10
6572,BKK,2025-11-07 04:45,120,27,"[60, 70]",8
6573,BKK,2025-11-07 05:00,161,53,"[60, 63, 65, 66, 68]",35
6574,BKK,2025-11-07 05:15,204,51,"[62, 64, 67, 68, 71]",40
6575,BKK,2025-11-07 05:30,200,50,"[63, 64, 66, 70, 72]",35
6576,BKK,2025-11-07 05:45,159,40,"[60, 67, 68, 69, 70]",30
6577,BKK,2025-11-07 06:00,184,63,"[61, 63, 66, 67, 68, 70]",42
6578,BKK,2025-11-07 06:15,200,63,"[60, 61, 62, 66, 71, 72]",30
6579,BKK,2025-11-07 06:30,191,58,"[61, 64, 65, 67, 69, 70]",60
6580,BKK,2025-11-07 06:45,192,37,"[62, 63, 64, 68, 70, 72]",36
6581,BKK,2025-11-07 07:00,239,72,"[60, 62, 63, 65, 67, 68, 69, 70]",72
6582,BKK,2025-11-07 07:15,251,55,"[61, 63, 64, 65, 69, 71, 72]",63
6583,BKK,2025-11-07 07:30,272,61,"[61, 62, 64, 65, 66, 68, 71, 72]",64
6584,BKK,2025-11-07 07:45,290,81,"[61, 63, 64, 65, 66, 68, 69, 71]",80
6585,BKK,2025-11-07 08:00,146,34,"[64, 68, 70, 72]",40
6586,BKK,2025-11-07 08:15,184,35,"[60, 63, 65, 72]",40
6587,BKK,2025-11-07 08:30,207,54,"[64, 67, 71, 72]",32
6588,BKK,2025-11-07 08:45,146,45,"[68, 70, 71, 72]",36
6589,BKK,2025-11-07 09:00,217,48,"[60, 61, 62, 65, 69, 71]",48
6590,BKK,2025-11-07 09:15,196,55,"[60, 61, 66, 67, 68]",50
6591,BKK,2025-11-07 09:30,181,58,"[61, 65, 69, 70, 72]",20
6592,BKK,2025-11-07 09:45,250,54,"[62, 63, 64, 65, 67, 68]",48
6593,BKK,2025-11-07 10:00,208,75,"[61, 64, 69, 70, 71]",55
6594,BKK,2025-11-07 10:15,176,62,"[61, 64, 66, 68, 71]",40
6595,BKK,2025-11-07 10:30,221,67,"[60, 62, 63, 64, 72]",40
6596,BKK,2025-11-07 10:45,246,65,"[64, 66, 67, 69, 72]",50
6597,BKK,2025-11-07 11:00,198,48,"[60, 63, 65, 66, 69]",45
6598,BKK,2025-11-07 11:15,186,48,"[62, 63, 64, 66, 72]",45
6599,BKK,2025-11-07 11:30,219,49,"[61, 62, 64, 69, 72]",65
6600,BKK,2025-11-07 11:45,216,40,"[60, 63, 64, 70, 72]",35
6601,BKK,2025-11-07 12:00,161,42,"[63, 69, 70]",30
6602,BKK,2025-11-07 12:15,200,23,"[67, 69, 70]",30
6603,BKK,2025-11-07 12:30,147,46,"[68, 70, 71]",33
6604,BKK,2025-11-07 12:45,204,46,"[65, 66, 68]",27
6605,BKK,2025-11-07 13:00,228,51,"[65, 66, 68, 69]",36
6606,BKK,2025-11-07 13:15,198,63,"[65, 67, 68, 72]",16
6607,BKK,2025-11-07 13:30,228,52,"[63, 64, 69, 71]",44
6608,BKK,2025-11-07 13:45,213,51,"[60, 61, 68, 72]",44
6609,BKK,2025-11-07 14:00,100,40,"[60, 62, 67]",27
6610,BKK,2025-11-07 14:15,130,42,"[61, 67, 68]",15
6611,BKK,2025-11-07 14:30,121,40,"[68, 70, 72]",15
6612,BKK,2025-11-07 14:45,138,27,"[67, 70, 72]",12
6613,BKK,2025-11-07 15:00,191,58,"[61, 65, 66, 68]",24
6614,BKK,2025-11-07 15:15,161,50,"[61, 67, 71, 72]",28
6615,BKK,2025-11-07 15:30,176,27,"[62, 66, 71]",18
6616,BKK,2025-11-07 15:45,184,30,"[61, 63, 65, 69]",20
6617,BKK,2025-11-07 16:00,153,49,"[60, 61, 63, 70]",36
6618,BKK,2025-11-07 16:15,190,45,"[64, 68, 71, 72]",44
6619,BKK,2025-11-07 16:30,145,53,"[62, 63, 66, 70]",32
6620,BKK,2025-11-07 16:45,216,28,"[62, 63, 67, 70]",24
6621,BKK,2025-11-07 17:00,174,49,"[60, 61, 62, 70]",32
6622,BKK,2025-11-07 17:15,204,61,"[63, 69, 70, 71]",36
6623,BKK,2025-11-07 17:30,186,50,"[64, 67, 71, 72]",24
6624,BKK,2025-11-07 17:45,205,60,"[60, 62, 64, 72]",40
6625,BKK,2025-11-07 18:00,169,44,"[63, 65, 66, 67]",44
6626,BKK,2025-11-07 18:15,158,46,"[62, 69, 70, 71]",40
6627,BKK,2025-11-07 18:30,185,51,"[64, 68, 69, 71]",32
6628,BKK,2025-11-07 18:45,228,47,"[61, 67, 68, 69]",32
6629,BKK,2025-11-07 19:00,229,51,"[63, 64, 65, 66, 68]",45
6630,BKK,2025-11-07 19:15,208,50,"[61, 65, 67, 69, 72]",40
6631,BKK,2025-11-07 19:30,127,49,"[64, 66, 68, 72]",40
6632,BKK,2025-11-07 19:45,179,35,"[61, 64, 66, 68, 72]",40
6633,BKK,2025-11-07 20:00,148,36,"[63, 68, 69]",27
6634,BKK,2025-11-07 20:15,133,22,"[65, 71]",12
6635,BKK,2025-11-07 20:30,164,40,"[60, 62]",12
6636,BKK,2025-11-07 20:45,158,36,"[62, 63, 66]",30
6637,BKK,2025-11-07 21:00,123,48,"[67, 70, 72]",33
6638,BKK,2025-11-07 21:15,187,30,,27
6639,BKK,2025-11-07 21:30,184,46,"[64, 65, 68]",27
6640,BKK,2025-11-07 21:45,154,39,"[60, 61, 63]",21
6641,BKK,2025-11-07 22:00,165,38,"[61, 62, 65, 69, 72]",35
6642,BKK,2025-11-07 22:15,177,30,"[62, 63, 67, 69, 71, 72]",24
6643,BKK,2025-11-07 22:30,196,50,"[60, 63, 65, 66, 70]",25
6644,BKK,2025-11-07 22:45,194,47,"[61, 63, 69, 70, 72]",20
6645,BKK,2025-11-07 23:00,255,77,"[60, 62, 66, 67, 68, 70, 72]",56
6646,BKK,2025-11-07 23:15,270,67,"[60, 61, 62, 63, 64, 70, 71]",63
6647,BKK,2025-11-07 23:30,237,78,"[60, 61, 64, 65, 66, 67, 72]",63
6648,BKK,2025-11-07 23:45,245,76,"[60, 63, 64, 66, 67, 68, 69]",70
6649,BKK,2025-11-08 00:00,153,42,"[60, 63, 64, 68, 72]",20
6650,BKK,2025-11-08 00:15,133,38,"[61, 67, 69, 71, 72]",25
6651,BKK,2025-11-08 00:30,172,47,"[62, 63, 69, 70, 72]",25
6652,BKK,2025-11-08 00:45,137,36,"[62, 63, 67, 69, 72]",20
6653,BKK,2025-11-08 01:00,184,45,"[60, 63, 64, 71, 72]",25
6654,BKK,2025-11-08 01:15,187,40,"[60, 61, 68, 69, 72]",20
6655,BKK,2025-11-08 01:30,149,32,"[61, 63, 65, 66, 71]",35
6656,BKK,2025-11-08 01:45,146,47,"[61, 63, 64, 67, 70]",25
6657,BKK,2025-11-08 02:00,126,34,"[61, 63, 68, 71]",28
6658,BKK,2025-11-08 02:15,88,36,"[60, 63, 66, 68]",28
6659,BKK,2025-11-08 02:30,140,30,"[60, 64, 70, 72]",16
6660,BKK,2025-11-08 02:45,119,40,"[61, 67, 70, 71]",24
6661,BKK,2025-11-08 03:00,86,23,"[61, 72]",10
6662,BKK,2025-11-08 03:15,87,26,"[60, 66]",8
6663,BKK,2025-11-08 03:30,67,22,"[66, 67]",10
6664,BKK,2025-11-08 03:45,70,22,"[69, 72]",8
6665,BKK,2025-11-08 04:00,84,29,"[63, 66]",10
6666,BKK,2025-11-08 04:15,94,26,"[63, 70]",8
6667,BKK,2025-11-08 04:30,111,23,"[68, 69]",10
6668,BKK,2025-11-08 04:45,77,23,"[60, 62]",8
6669,BKK,2025-11-08 05:00,177,48,"[60, 61, 62, 69, 72]",35
6670,BKK,2025-11-08 05:15,218,52,"[60, 61, 62, 63, 66, 68]",30
6671,BKK,2025-11-08 05:30,184,55,"[61, 62, 64, 67, 69]",20
6672,BKK,2025-11-08 05:45,166,48,"[61, 65, 68, 70, 71]",20
6673,BKK,2025-11-08 06:00,199,51,"[63, 64, 70, 71, 72]",30
6674,BKK,2025-11-08 06:15,224,59,"[62, 63, 64, 65, 69, 71]",42
6675,BKK,2025-11-08 06:30,207,67,"[60, 64, 66, 69, 70, 71]",42
6676,BKK,2025-11-08 06:45,207,58,"[64, 65, 67, 69, 70, 71]",42
6677,BKK,2025-11-08 07:00,250,64,"[60, 62, 66, 68, 69, 70, 71]",56
6678,BKK,2025-11-08 07:15,219,76,"[61, 64, 65, 66, 68, 69]",48
6679,BKK,2025-11-08 07:30,237,72,,63
6680,BKK,2025-11-08 07:45,254,72,"[61, 62, 65, 68, 69, 71, 72]",70
6681,BKK,2025-11-08 08:00,181,30,"[61, 63, 67, 72]",32
